"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @JumiaKenya: ""My first job was riding drunk tourists in a rickshaw in Dublin.."" @SamChappatte , Jumia Kenya's MD will shock you as you k…",FALSE,0,NA,2019-02-25 09:04:08,FALSE,NA,"1099958212978196480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HillaryNgeno_",18,TRUE,FALSE,NA,NA
"RT @JumiaKenya: ""My first job was riding drunk tourists in a rickshaw in Dublin.."" @SamChappatte , Jumia Kenya's MD will shock you as you k…",FALSE,0,NA,2019-02-25 09:03:51,FALSE,NA,"1099958140186124288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enock_kiptanui",18,TRUE,FALSE,NA,NA
"RT @JumiaKenya: ""My first job was riding drunk tourists in a rickshaw in Dublin.."" @SamChappatte , Jumia Kenya's MD will shock you as you k…",FALSE,0,NA,2019-02-25 09:02:58,FALSE,NA,"1099957917015572481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joboyengo",18,TRUE,FALSE,NA,NA
"RT @JumiaKenya: ""My first job was riding drunk tourists in a rickshaw in Dublin.."" @SamChappatte , Jumia Kenya's MD will shock you as you k…",FALSE,0,NA,2019-02-25 08:55:15,FALSE,NA,"1099955975841349632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wanyigha",18,TRUE,FALSE,NA,NA
"RT @InfinixGhana: Buy a Hot 7 exclusively on Jumia today and win free gifts instantly. Visit
https://t.co/Qy5wB89t8r now to make a purchase…",FALSE,0,NA,2019-02-25 08:53:20,FALSE,NA,"1099955494469423104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PFrimpmans",39,TRUE,FALSE,NA,NA
"""My first job was riding drunk tourists in a rickshaw in Dublin.."" @SamChappatte , Jumia Kenya's MD will shock you… https://t.co/sDfXUH5d3Y",FALSE,17,NA,2019-02-25 08:51:52,TRUE,NA,"1099955122975752192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JumiaKenya",18,FALSE,FALSE,NA,NA
"RT @ShammahKisumu: Its HOT as usual, so lets cool things down this week MON - MON with a FREE COLD DRINK for every Tasty Shammah meal you o…",FALSE,0,NA,2019-02-25 08:43:02,FALSE,NA,"1099952899369635840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hagaiolawo",1,TRUE,FALSE,NA,NA
"RT @Tobeyfafo: Hey there, My name is Tobi.
I'm a jumia agent and there are many advantages that you gain when shopping from me.
I would giv…",FALSE,0,NA,2019-02-25 08:40:39,FALSE,NA,"1099952299907141632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cephas_dbg_",10,TRUE,FALSE,NA,NA
"RT @namzo: @Oluwarufus Like this? https://t.co/tfY7qLZqNu",FALSE,0,NA,2019-02-25 08:39:51,FALSE,NA,"1099952102212861953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oluwole__ola",2,TRUE,FALSE,NA,NA
"RT @TheRealAdemola: @Oluwarufus Check out this product I found:
https://t.co/DBnLCW3gv8",FALSE,0,NA,2019-02-25 08:39:39,FALSE,NA,"1099952049851109376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oluwole__ola",2,TRUE,FALSE,NA,NA
"Its HOT as usual, so lets cool things down this week MON - MON with a FREE COLD DRINK for every Tasty Shammah meal… https://t.co/pNIUKSb0Fy",FALSE,1,NA,2019-02-25 08:38:03,TRUE,NA,"1099951646870781953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShammahKisumu",1,FALSE,FALSE,NA,NA
"RT @InfinixGhana: Buy a Hot 7 exclusively on Jumia today and win free gifts instantly. Visit
https://t.co/Qy5wB89t8r now to make a purchase…",FALSE,0,NA,2019-02-25 08:27:24,FALSE,NA,"1099948969256464385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanielAdomMens6",39,TRUE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 08:25:29,FALSE,NA,"1099948482964701186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bibiilomo",29,TRUE,FALSE,NA,NA
"RT @Shikohkihika: Tough on stains, gentle on hands,

Get Omo 4.5kg at 50% off on Jumia
https://t.co/B1h3sPwX2J

#SuperBrandDayKe https://t.…",FALSE,0,NA,2019-02-25 08:25:06,FALSE,NA,"1099948388538335233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamlegitdaily",10,TRUE,FALSE,NA,NA
"RT @cirunjoroge_: The products are now live on Jumia, Download the @JumiaKenya app and get your favorite Unilever products. 
#SuperBrandDay…",FALSE,0,NA,2019-02-25 08:24:45,FALSE,NA,"1099948301623926784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamlegitdaily",5,TRUE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 08:14:18,FALSE,NA,"1099945671631749120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheFunnycator",29,TRUE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 08:08:50,FALSE,NA,"1099944293228261376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aphrodeity__",29,TRUE,FALSE,NA,NA
"Jumia influencers, what the bug is happening?  #SuperBrandDayKe https://t.co/6AOimASigw",FALSE,2,NA,2019-02-25 08:08:10,FALSE,NA,"1099944129000361984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kipyegOnline",0,FALSE,FALSE,NA,NA
"RT @Tobeyfafo: Hey there, My name is Tobi.
I'm a jumia agent and there are many advantages that you gain when shopping from me.
I would giv…",FALSE,0,NA,2019-02-25 08:03:33,FALSE,NA,"1099942966947266561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Skshay2",10,TRUE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 07:58:35,FALSE,NA,"1099941714146611200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OfficialOsasuyi",29,TRUE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 07:57:09,FALSE,NA,"1099941355785256961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lewokes",29,TRUE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 07:52:01,FALSE,NA,"1099940064006688768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TehlawAnn",29,TRUE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 07:51:43,FALSE,NA,"1099939986382704642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karimhalfgod",29,TRUE,FALSE,NA,NA
"RT @keguro_: based on these things, I would write a paper discussing how Jumia imagines gardening",FALSE,0,NA,2019-02-25 07:49:53,FALSE,NA,"1099939527613968384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nkoyenkoyenkoye",1,TRUE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 07:48:41,FALSE,NA,"1099939223803756544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thehassanian",29,TRUE,FALSE,NA,NA
"No. It's not crazy.  It's so so stupid and intentional. It's madness. Just to manipulate. It's safer to be transfer… https://t.co/lLRRWOmBs9",FALSE,0,NA,2019-02-25 07:46:14,TRUE,NA,"1099938606465142785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oghenesegun",0,FALSE,FALSE,NA,NA
"based on these things, I would write a paper discussing how Jumia imagines gardening",FALSE,4,"keguro_",2019-02-25 07:44:56,FALSE,"1099938153329291264","1099938279808479232","1007674853544128512","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","keguro_",1,FALSE,FALSE,NA,NA
"@JumiaKenya you cannot label goods as Jumia Express and give me a timeline of delivery on the App which is not feas… https://t.co/qibTw1cJHF",FALSE,0,"JumiaKenya",2019-02-25 07:40:54,TRUE,NA,"1099937263243415553","1091788476","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10_MattWanjia",0,FALSE,FALSE,NA,NA
"@keguro_ wow jumia is in 2040",FALSE,0,"keguro_",2019-02-25 07:40:32,FALSE,"1099935414545207297","1099937172520607744","1007674853544128512","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nkoyenkoyenkoye",0,FALSE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 07:39:16,FALSE,NA,"1099936853715832833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","veebaNx",29,TRUE,FALSE,NA,NA
"Complete desktop @ 10,000. with 2GB ram, 3.2GHZ, 160 GB Hard disk, 19 inch monitor, keyboard, mouse, cables 1 yr wa… https://t.co/n3vLSRMlw0",FALSE,4,NA,2019-02-25 07:34:28,TRUE,NA,"1099935647941492736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nmk_martin",0,FALSE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 07:33:51,FALSE,NA,"1099935492047552512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CH3OMA",29,TRUE,FALSE,NA,NA
"Garden with Jumia! https://t.co/ko5cVKN0lh",FALSE,3,"keguro_",2019-02-25 07:33:33,FALSE,"1099934910352183296","1099935414545207297","1007674853544128512","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","keguro_",0,FALSE,FALSE,NA,NA
"@desmondbrown @JumiaCameroun Im sure jumia is not the best",FALSE,0,"desmondbrown",2019-02-25 07:33:14,FALSE,"1098846832942305281","1099935336615034880","56097674","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daniel_ndoumbe",0,FALSE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 07:32:55,FALSE,NA,"1099935255207780352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HrHCoolshegs",29,TRUE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 07:32:19,FALSE,NA,"1099935104829480960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jemimahh__",29,TRUE,FALSE,NA,NA
"Enjoy Chris Adams Dreamz Pour Homme EDP at a whopping 20% OFF! https://t.co/gaCGDzDDHk #MotivationMonday… https://t.co/fEkCZI53mu",FALSE,0,NA,2019-02-25 07:30:06,TRUE,NA,"1099934549105008640",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","casadellagrande",0,FALSE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 07:29:44,FALSE,NA,"1099934454200651776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","that_lilgen",29,TRUE,FALSE,NA,NA
"RT @Pixpa: Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his personal projects,…",FALSE,0,NA,2019-02-25 07:26:11,FALSE,NA,"1099933560264425473",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheVunderkind",29,TRUE,FALSE,NA,NA
"RT @cirunjoroge_: The products are now live on Jumia, Download the @JumiaKenya app and get your favorite Unilever products. 
#SuperBrandDay…",FALSE,0,NA,2019-02-25 07:25:47,FALSE,NA,"1099933459970228224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kiprono__",5,TRUE,FALSE,NA,NA
"I appreciate that Jumia lists this under farming equipment https://t.co/7GSEd9RfBh",FALSE,6,NA,2019-02-25 07:23:10,FALSE,NA,"1099932802504638466",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","keguro_",0,FALSE,FALSE,NA,NA
"RT @TrendPro_Kenya: Fintech has had a huge influence  in the finance sector in the past few years. Learn more here. #fintech #web #design #…",FALSE,0,NA,2019-02-25 07:13:40,FALSE,NA,"1099930409998135296",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Arts Retweet</a>","FunStreets",2,TRUE,FALSE,NA,NA
"Fintech has had a huge influence  in the finance sector in the past few years. Learn more here. #fintech #web… https://t.co/63HJrpSAbQ",FALSE,4,NA,2019-02-25 07:13:14,TRUE,NA,"1099930303018254337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TrendPro_Kenya",2,FALSE,FALSE,NA,NA
"HUAWEI Desktop Phone is suitable for office or use at home @4000<U+260E>0718356976
#MondayMotivation
#Oscars… https://t.co/0xbzSAyouW",FALSE,0,NA,2019-02-25 07:13:05,TRUE,NA,"1099930265806348288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nmk_martin",0,FALSE,FALSE,NA,NA
"#Oscars

#SuperBrandDayKe
#AlexNaJalas
4,157 Tweets
#JeffAndHamoOnHot
Unilever
1,023 Tweets
Green Book
356K Tweets… https://t.co/ZTzmpbE8Pr",FALSE,1,NA,2019-02-25 07:10:14,TRUE,NA,"1099929549012381696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JustinKylux",0,FALSE,FALSE,NA,NA
"ARROW BWOY - LOVE DOCTOR (Teaser) ft Demarco https://t.co/lIbbRNDDtz via 
#Oscars

#SuperBrandDayKe
#AlexNaJalas
4,… https://t.co/rrfqpDIRCO",FALSE,1,NA,2019-02-25 07:09:56,TRUE,NA,"1099929472889966592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JustinKylux",0,FALSE,FALSE,NA,NA
"Fleece Maasai Shuka for Gifts/for Personal use To order Call/WhatsApp0704549666.Branding services available FB page… https://t.co/Z67tC0D388",FALSE,1,NA,2019-02-25 07:01:49,TRUE,NA,"1099927429760643077",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lexy_Design7",0,FALSE,FALSE,NA,NA
"RT @InfinixGhana: Buy a Hot 7 exclusively on Jumia today and win free gifts instantly. Visit
https://t.co/Qy5wB89t8r now to make a purchase…",FALSE,0,NA,2019-02-25 07:00:51,FALSE,NA,"1099927186981703680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brown_berrygh",39,TRUE,FALSE,NA,NA
"Save the Date 5th and 6th March 2019 for the E-commerce Kenya Conference at Strathmore University

Network and Take… https://t.co/LVfzrkJgHm",FALSE,3,NA,2019-02-25 07:00:46,TRUE,NA,"1099927164584120320",NA,"<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>","VBotto",0,FALSE,FALSE,NA,NA
"RT @InfinixGhana: Buy a Hot 7 exclusively on Jumia today and win free gifts instantly. Visit
https://t.co/Qy5wB89t8r now to make a purchase…",FALSE,0,NA,2019-02-25 06:59:06,FALSE,NA,"1099926746890162176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azumadavid10",39,TRUE,FALSE,NA,NA
"RT @Nyacharo_: Jumia and Unilever have teamed up to make back to school after midterm break exciting! 

Buy 2 and get 1 absolutely free her…",FALSE,0,NA,2019-02-25 06:44:38,FALSE,NA,"1099923104317562881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaneNjeriKE",8,TRUE,FALSE,NA,NA
"RT @Nyacharo_: Jumia is the largest online shopping mall in Africa.

Download the App today and enjoy special discounts https://t.co/ltKLcq…",FALSE,0,NA,2019-02-25 06:44:30,FALSE,NA,"1099923071488663552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaneNjeriKE",6,TRUE,FALSE,NA,NA
"RT @Nyacharo_: Taking part in Jumia Superbrand day makes you a part of the biggest event in Kenya this month. 

Go be a part of this grandu…",FALSE,0,NA,2019-02-25 06:44:16,FALSE,NA,"1099923014144192513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaneNjeriKE",7,TRUE,FALSE,NA,NA
"RT @254Marketing: @Nyacharo_ @AchiengNyasega @abigaeldiana @Wahinya_Charlie @dcketer @Kevlan_ @PeggyMMwanza Super Excited to hear about a w…",FALSE,0,NA,2019-02-25 06:44:06,FALSE,NA,"1099922970183696386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaneNjeriKE",6,TRUE,FALSE,NA,NA
"Justin Irabor(@TheVunderkind) is an illustrator, artist and character designer based in Lagos. Apart from his perso… https://t.co/IsY77j2Ykq",FALSE,30,NA,2019-02-25 06:42:23,TRUE,NA,"1099922540321861633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pixpa",29,FALSE,FALSE,NA,NA
"Supermarkets need to change with time.... Kodak did not react in time to instagram, Supermarkets should be wary of Jumia...",FALSE,1,NA,2019-02-25 06:40:50,FALSE,NA,"1099922147244470273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhilaNjoroge",0,FALSE,FALSE,NA,NA
"RT @254Marketing: @Nyacharo_ @AchiengNyasega @abigaeldiana @Wahinya_Charlie @dcketer @Kevlan_ @PeggyMMwanza Super Excited to hear about a w…",FALSE,0,NA,2019-02-25 06:39:06,FALSE,NA,"1099921712529969152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aminata_KE",6,TRUE,FALSE,NA,NA
"RT @Nyacharo_: Jumia is the largest online shopping mall in Africa.

Download the App today and enjoy special discounts https://t.co/ltKLcq…",FALSE,0,NA,2019-02-25 06:37:34,FALSE,NA,"1099921326624722944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abigaeldiana",6,TRUE,FALSE,NA,NA
"@nyukuri_linus However, we have an experiential office in town (Emperor plaza along Kenyatta avenue, ground floor)… https://t.co/OkIh7oYKwa",FALSE,0,"nyukuri_linus",2019-02-25 06:36:21,TRUE,"1099919125357441024","1099921021099012096","712923219494354944","<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","JumiaKenya",0,FALSE,FALSE,NA,NA
"RT @daisyExp: All this I delivered my PU should let us rest jare, we will wait for INEC. Delivering all over the place laise Jumia.",FALSE,0,NA,2019-02-25 06:33:11,FALSE,NA,"1099920224831397888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shadyweexy",9,TRUE,FALSE,NA,NA
"Buy Scentual Pour Femme EDT today at 25% OFF! https://t.co/mYAHv4CHWi #MotivationMonday #MondayBlues #MondayMadness… https://t.co/WTHwu4emEA",FALSE,0,NA,2019-02-25 06:30:05,TRUE,NA,"1099919441612206080",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","casadellagrande",0,FALSE,FALSE,NA,NA
"RT @teddyeugene: When everyone else is on the jumia app and you are not part of it... #SuperBrandDayKe https://t.co/EA4yuA2kB9",FALSE,0,NA,2019-02-25 06:29:44,FALSE,NA,"1099919356379697153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bnyabuti",4,TRUE,FALSE,NA,NA
"Unilever deals are live now  https://t.co/ABZday2Yz2 #SuperBrandDayKe https://t.co/rPqueChxeh",FALSE,1,NA,2019-02-25 06:29:40,FALSE,NA,"1099919340034555905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EvyonK",0,FALSE,FALSE,NA,NA
"RT @Shikohkihika: What will you be adding on your Jumia cart at 9am?

Here are the flashsales going live at the top of the hour

https://t.…",FALSE,0,NA,2019-02-25 06:29:17,FALSE,NA,"1099919241137016832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bnyabuti",5,TRUE,FALSE,NA,NA
"RT @Nyacharo_: Jumia and Unilever have teamed up to make back to school after midterm break exciting! 

Buy 2 and get 1 absolutely free her…",FALSE,0,NA,2019-02-25 06:29:14,FALSE,NA,"1099919228772249600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shikohkihika",8,TRUE,FALSE,NA,NA
"RT @254Marketing: @Nyacharo_ @AchiengNyasega @abigaeldiana @Wahinya_Charlie @dcketer @Kevlan_ @PeggyMMwanza Super Excited to hear about a w…",FALSE,0,NA,2019-02-25 06:28:09,FALSE,NA,"1099918955635003392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nyacharo_",6,TRUE,FALSE,NA,NA
"RT @daisyExp: All this I delivered my PU should let us rest jare, we will wait for INEC. Delivering all over the place laise Jumia.",FALSE,0,NA,2019-02-25 06:27:49,FALSE,NA,"1099918871740534784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mansa_morpheus",9,TRUE,FALSE,NA,NA
"@yoruba_dev Hello there, thanks for contacting Jumia.
Please send us a direct message with your order number, to en… https://t.co/e5s7Rx3Yfl",FALSE,0,"yoruba_dev",2019-02-25 06:26:14,TRUE,"1099913499495538688","1099918476578299905","717048519631183872","<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","JumiaNGHelp",0,FALSE,FALSE,NA,NA
"RT @Joboyengo: Enjoy Unilever super Flash sale with great deal all day using the JUMIA app.
https://t.co/bjYxGoUVgg
 #SuperBrandDayKE https…",FALSE,0,NA,2019-02-25 06:25:59,FALSE,NA,"1099918413043023872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bnyabuti",3,TRUE,FALSE,NA,NA
"RT @cirunjoroge_: The products are now live on Jumia, Download the @JumiaKenya app and get your favorite Unilever products. 
#SuperBrandDay…",FALSE,0,NA,2019-02-25 06:25:55,FALSE,NA,"1099918394160283648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EvyonK",5,TRUE,FALSE,NA,NA
"@JumiaKenya Yes yet there is no delivery Center for what you have shopped Jumia want you to pay a half of what you… https://t.co/wAhfnciPac",FALSE,0,"JumiaKenya",2019-02-25 06:24:40,TRUE,"1099915951292796928","1099918081093177345","1091788476","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","stanleyaustine1",0,FALSE,FALSE,NA,NA
"RT @cirunjoroge_: The products are now live on Jumia, Download the @JumiaKenya app and get your favorite Unilever products. 
#SuperBrandDay…",FALSE,0,NA,2019-02-25 06:23:41,FALSE,NA,"1099917831804764160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bnyabuti",5,TRUE,FALSE,NA,NA
"RT @Shikohkihika: Shop for your daily essentials on Jumia now. All Unilever products up to 50% off for TODAY ONLY 
Shop above 1500/- and en…",FALSE,0,NA,2019-02-25 06:23:38,FALSE,NA,"1099917819813261312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bnyabuti",3,TRUE,FALSE,NA,NA
"RT @Shikohkihika: Tough on stains, gentle on hands,

Get Omo 4.5kg at 50% off on Jumia
https://t.co/B1h3sPwX2J

#SuperBrandDayKe https://t.…",FALSE,0,NA,2019-02-25 06:19:48,FALSE,NA,"1099916853906997248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bnyabuti",10,TRUE,FALSE,NA,NA
"RT @Nyacharo_: Taking part in Jumia Superbrand day makes you a part of the biggest event in Kenya this month. 

Go be a part of this grandu…",FALSE,0,NA,2019-02-25 06:19:32,FALSE,NA,"1099916787796398080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bnyabuti",7,TRUE,FALSE,NA,NA
"@JumiaNigeria Jumia, my order of 6th February is yet to get to me. Today is 26th. Am beginning to get tired of wait… https://t.co/rZMeIHkoHA",FALSE,0,"JumiaNigeria",2019-02-25 06:19:06,TRUE,"1099700504303685634","1099916679109402624","587406023","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nobleheroics",0,FALSE,FALSE,NA,NA
"RT @Nyacharo_: Jumia is the largest online shopping mall in Africa.

Download the App today and enjoy special discounts https://t.co/ltKLcq…",FALSE,0,NA,2019-02-25 06:18:53,FALSE,NA,"1099916626416279552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bnyabuti",6,TRUE,FALSE,NA,NA
"RT @teddyeugene: When everyone else is on the jumia app and you are not part of it... #SuperBrandDayKe https://t.co/EA4yuA2kB9",FALSE,0,NA,2019-02-25 06:18:01,FALSE,NA,"1099916407381389312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enock_kiptanui",4,TRUE,FALSE,NA,NA
"RT @teddyeugene: @Shikohkihika Downloading the jumia app is importanter! #SuperBrandDayKe https://t.co/sNcd2T3Kus",FALSE,0,NA,2019-02-25 06:17:45,FALSE,NA,"1099916341790892033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enock_kiptanui",2,TRUE,FALSE,NA,NA
"RT @mssheilakimani: Why spend money shopping expensively while Jumia has a sale running through the whole day? 
#SuperBrandDayKe https://t.…",FALSE,0,NA,2019-02-25 06:17:43,FALSE,NA,"1099916329551888385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enock_kiptanui",5,TRUE,FALSE,NA,NA
"RT @Shikohkihika: Shop for your daily essentials on Jumia now. All Unilever products up to 50% off for TODAY ONLY 
Shop above 1500/- and en…",FALSE,0,NA,2019-02-25 06:17:35,FALSE,NA,"1099916296404246528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enock_kiptanui",3,TRUE,FALSE,NA,NA
